-84
-84
-83
-84
-84
-84
-84
-84
-85
-84
-89
-84
-84
-85
-84
-85
-85
-83
-85
-84
-83
-83
-86
-85
-84
-84
-84
-84
-83
-84
-85
-85
-85
-83
-86
-86
-84
-84
-84
-83
-85
-85
-85
-85
-85
-85
-84
-85
-85
-84
-84
-85
-84
-84
-84
-85
-84
-85
-86
-86
-85
-85
-84
-85
-84
-84
-85
-86
-87
-85
-85
-90
-84
-84
-85
-85
-83
-84
-84
-86
-83
-85
-85
-84
-89
-89
-85
-84
-83
-85
-86
-89
-84
-81
-80
-85
-84
-63
-85
-84
-84
-85
-86
-84
-84
-84
-83
-83
-84
-84
-84
-84
-86
-85
-85
-85
-84
-84
-86
-84
-88
-83
-85
-84
-86
-86
-84
-84
-85
-85
-84
-85
-84
-85
-86
-84
-85
-85
-86
-86
-84
-85
-84
-86
-85
-85
-88
-84
-83
-84
-85
-84
-84
-84
-83
-84
-85
-84
-85
-84
-85
-84
-85
-84
-84
-85
-85
-88
-85
-83
-84
-82
-85
-84
-83
-85
-85
-85
-84
-80
-84
-83
-85
-82
-83
-83
-85
-83
-85
-83
-84
-85
-83
-85
-83
-84
-84
-84
-83
-84
-84
-85
-85
-85
-84
-84
-84
-84
-85
-85
-83
-84
-84
-84
-84
-88
-84
-86
-84
-84
-85
-84
-85
-84
-84
-85
-84
-84
-85
-85
-84
-82
-84
-85
-86
-85
-85
-86
-84
-85
-84
-83
-84
-85
-88
-84
-84
-85
-85
-86
-84
-84
-85
-84
-85
-85
-84
-84
-86
-85
-85
-84
-84
-84
-86
-85
-86
-85
-84
-84
-84
-84
-86
-86
-86
-85
-84
-85
-85
-85
-84
-85
-85
-85
-84
-85
-84
-83
-85
-85
-84
-84
-85
-85
-83
-85
-85
-85
-84
-84
-83
-83
-83
-84
-85
-84
-84
-84
-85
-88
-82
-83
-84
-87
-82
-86
-85
-83
-85
-83
-83
-85
-83
-82
-84
-84
-83
-84
-83
-83
-83
-85
-84
-85
-84
-84
-84
-83
-82
-84
-84
-85
-84
-85
-84
-84
-80
-85
-83
-87
-85
-84
-85
-87
-84
-83
-83
-83
-82
-82
-85
-85
-84
-84
-86
-85
-85
-86
-85
-87
-85
-85
-84
-84
-86
-85
-85
-84
-85
-85
-86
-84
-85
-85
-62
-86
-85
-84
-85
-85
-84
-85
-84
-84
-86
-84
-84
-85
-85
-83
-83
-87
-86
-85
-84
-86
-84
-85
-85
-86
-84
-85
-85
-85
-85
-85
-85
-83
-83
-83
-85
-86
-85
-85
-86
-85
-84
-85
-84
-84
-85
-85
-86
-83
-85
-85
-85
-85
-86
-84
-87
-87
-84
-85
-86
-85
-84
-84
-85
-85
-85
-88
-84
-83
-83
-87
-86
-84
-85
-85
-86
-84
-84
-86
-86
-84
-84
-83
-84
-86
-85
-85
-85
-85
-84
-84
-86
-84
-84
-89
-85
-85
-84
-84
-84
-85
-83
-85
-85
-84
-84
-84
-84
-85
-86
-84
-84
-84
-86
-87
-84
-84
-85
